anon_id,stain,filename,mpp_lvl_0,magnification_lvl_0,mpp_lvl_1,magnification_lvl_1,mpp_lvl_2,magnification_lvl_2,mpp_lvl_3,magnification_lvl_3,mpp_lvl_4,magnification_lvl_4,mpp_lvl_5,magnification_lvl_5,mpp_lvl_6,magnification_lvl_6,mpp_lvl_7,magnification_lvl_7,mpp_lvl_8,magnification_lvl_8,vendor,model,set
222,PGR,222_PGR_train.tif,0.9198891632087288,10X,1.8397783264174568,5X,3.679556652834915,2.5X,7.35911330566983,1.25X,14.71822661133966,0.625X,29.43645322267932,0.3125X,58.87290644535864,0.15625X,117.74581289071727,0.078125X,235.49162578143446,0.0390625X,hamamatsu,C13220,train
748,ER,748_ER_train.tif,0.907338096858342,10X,1.814676193716684,5X,3.629352387433368,2.5X,7.258704774866736,1.25X,14.517409549733472,0.625X,29.034819099466944,0.3125X,58.06963819893389,0.15625X,116.13927639786777,0.078125X,232.27855279573555,0.0390625X,hamamatsu,C12000-02,train
166,HER2,166_HER2_train.tif,0.9109542245502164,10X,1.8219084491004327,5X,3.6438168982008654,2.5X,7.287633796401732,1.25X,14.575267592803463,0.625X,29.150535185606927,0.3125X,58.301070371213854,0.15625X,116.60214074242771,0.078125X,233.20428148485541,0.0390625X,hamamatsu,C12000-22,train
124,ER,124_ER_train.tif,0.9109542245502164,10X,1.8219084491004327,5X,3.6438168982008654,2.5X,7.287633796401732,1.25X,14.575267592803463,0.625X,29.150535185606927,0.3125X,58.301070371213854,0.15625X,116.60214074242771,0.078125X,,,hamamatsu,C12000-22,train
232,PGR,232_PGR_train.tif,0.9097732390201744,10X,1.8195464780403483,5X,3.6390929560806966,2.5X,7.278185912161393,1.25X,14.556371824322786,0.625X,29.112743648645573,0.3125X,58.225487297291146,0.15625X,116.45097459458229,0.078125X,232.90194918916458,0.0390625X,hamamatsu,C12000-22,train
264,HER2,264_HER2_train.tif,0.907338096858342,10X,1.814676193716684,5X,3.629352387433368,2.5X,7.258704774866736,1.25X,14.517409549733472,0.625X,29.034819099466944,0.3125X,58.06963819893389,0.15625X,116.13927639786777,0.078125X,232.27855279573555,0.0390625X,hamamatsu,C12000-02,train
484,HER2,484_HER2_train.tif,0.907338096858342,10X,1.814676193716684,5X,3.629352387433368,2.5X,7.258704774866736,1.25X,14.517409549733472,0.625X,29.034819099466944,0.3125X,58.06963819893389,0.15625X,116.13927639786777,0.078125X,232.27855279573555,0.0390625X,hamamatsu,C12000-02,train
91,KI67,91_KI67_train.tif,0.9109542245502164,10X,1.8219084491004327,5X,3.6438168982008654,2.5X,7.287633796401732,1.25X,14.575267592803463,0.625X,29.150535185606927,0.3125X,58.301070371213854,0.15625X,116.60214074242771,0.078125X,233.20428148485541,0.0390625X,hamamatsu,C12000-22,train
580,ER,580_ER_train.tif,0.9198891632087288,10X,1.8397783264174568,5X,3.679556652834915,2.5X,7.35911330566983,1.25X,14.71822661133966,0.625X,29.43645322267932,0.3125X,58.87290644535864,0.15625X,117.74581289071727,0.078125X,235.49162578143446,0.0390625X,hamamatsu,C13220,train
52,KI67,52_KI67_train.tif,0.9198891632087288,10X,1.8397783264174568,5X,3.679556652834915,2.5X,7.35911330566983,1.25X,14.71822661133966,0.625X,29.43645322267932,0.3125X,58.87290644535864,0.15625X,117.74581289071727,0.078125X,235.49162578143446,0.0390625X,hamamatsu,C13220,train
196,KI67,196_KI67_train.tif,0.9097732390201744,10X,1.8195464780403483,5X,3.6390929560806966,2.5X,7.278185912161393,1.25X,14.556371824322786,0.625X,29.112743648645573,0.3125X,58.225487297291146,0.15625X,116.45097459458229,0.078125X,232.90194918916458,0.0390625X,hamamatsu,C12000-22,train
4,HER2,4_HER2_train.tif,0.907338096858342,10X,1.814676193716684,5X,3.629352387433368,2.5X,7.258704774866736,1.25X,14.517409549733472,0.625X,29.034819099466944,0.3125X,58.06963819893389,0.15625X,116.13927639786777,0.078125X,232.27855279573555,0.0390625X,hamamatsu,C12000-02,train
170,PGR,170_PGR_train.tif,0.907338096858342,10X,1.814676193716684,5X,3.629352387433368,2.5X,7.258704774866736,1.25X,14.517409549733472,0.625X,29.034819099466944,0.3125X,58.06963819893389,0.15625X,116.13927639786777,0.078125X,232.27855279573555,0.0390625X,hamamatsu,C12000-02,train
9,KI67,9_KI67_train.tif,0.9097732390201744,10X,1.8195464780403483,5X,3.6390929560806966,2.5X,7.278185912161393,1.25X,14.556371824322786,0.625X,29.112743648645573,0.3125X,58.225487297291146,0.15625X,116.45097459458229,0.078125X,232.90194918916458,0.0390625X,hamamatsu,C12000-22,train
581,PGR,581_PGR_train.tif,0.9097732390201744,10X,1.8195464780403483,5X,3.6390929560806966,2.5X,7.278185912161393,1.25X,14.556371824322786,0.625X,29.112743648645573,0.3125X,58.225487297291146,0.15625X,116.45097459458229,0.078125X,232.90194918916458,0.0390625X,hamamatsu,C12000-22,train
474,HE,474_HE_train.tif,0.9198891632087288,10X,1.8397783264174568,5X,3.679556652834915,2.5X,7.35911330566983,1.25X,14.71822661133966,0.625X,29.43645322267932,0.3125X,58.87290644535864,0.15625X,117.74581289071727,0.078125X,235.49162578143446,0.0390625X,hamamatsu,C13220,train
679,HER2,679_HER2_train.tif,0.907338096858342,10X,1.814676193716684,5X,3.629352387433368,2.5X,7.258704774866736,1.25X,14.517409549733472,0.625X,29.034819099466944,0.3125X,58.06963819893389,0.15625X,116.13927639786777,0.078125X,232.27855279573555,0.0390625X,hamamatsu,C12000-02,train
270,KI67,270_KI67_train.tif,0.907338096858342,10X,1.814676193716684,5X,3.629352387433368,2.5X,7.258704774866736,1.25X,14.517409549733472,0.625X,29.034819099466944,0.3125X,58.06963819893389,0.15625X,116.13927639786777,0.078125X,232.27855279573555,0.0390625X,hamamatsu,C12000-02,train
7,KI67,7_KI67_train.tif,0.9097732390201744,10X,1.8195464780403483,5X,3.6390929560806966,2.5X,7.278185912161393,1.25X,14.556371824322786,0.625X,29.112743648645573,0.3125X,58.225487297291146,0.15625X,116.45097459458229,0.078125X,232.90194918916458,0.0390625X,hamamatsu,C12000-22,train
578,HE,578_HE_train.tif,0.9198891632087288,10X,1.8397783264174568,5X,3.679556652834915,2.5X,7.35911330566983,1.25X,14.71822661133966,0.625X,29.43645322267932,0.3125X,58.87290644535864,0.15625X,117.74581289071727,0.078125X,,,hamamatsu,C13220,train
52,ER,52_ER_train.tif,0.9198891632087288,10X,1.8397783264174568,5X,3.679556652834915,2.5X,7.35911330566983,1.25X,14.71822661133966,0.625X,29.43645322267932,0.3125X,58.87290644535864,0.15625X,117.74581289071727,0.078125X,235.49162578143446,0.0390625X,hamamatsu,C13220,train
247,HER2,247_HER2_train.tif,0.9109542245502164,10X,1.8219084491004327,5X,3.6438168982008654,2.5X,7.287633796401732,1.25X,14.575267592803463,0.625X,29.150535185606927,0.3125X,58.301070371213854,0.15625X,116.60214074242771,0.078125X,233.20428148485541,0.0390625X,hamamatsu,C12000-22,train
630,HER2,630_HER2_train.tif,0.9198891632087288,10X,1.8397783264174568,5X,3.679556652834915,2.5X,7.35911330566983,1.25X,14.71822661133966,0.625X,29.43645322267932,0.3125X,58.87290644535864,0.15625X,117.74581289071727,0.078125X,235.49162578143446,0.0390625X,hamamatsu,C13220,train
163,ER,163_ER_train.tif,0.9109542245502164,10X,1.8219084491004327,5X,3.6438168982008654,2.5X,7.287633796401732,1.25X,14.575267592803463,0.625X,29.150535185606927,0.3125X,58.301070371213854,0.15625X,116.60214074242771,0.078125X,233.20428148485541,0.0390625X,hamamatsu,C12000-22,train
240,PGR,240_PGR_train.tif,0.9198891632087288,10X,1.8397783264174568,5X,3.679556652834915,2.5X,7.35911330566983,1.25X,14.71822661133966,0.625X,29.43645322267932,0.3125X,58.87290644535864,0.15625X,117.74581289071727,0.078125X,235.49162578143446,0.0390625X,hamamatsu,C13220,train
15,PGR,15_PGR_train.tif,0.9097732390201744,10X,1.8195464780403483,5X,3.6390929560806966,2.5X,7.278185912161393,1.25X,14.556371824322786,0.625X,29.112743648645573,0.3125X,58.225487297291146,0.15625X,116.45097459458229,0.078125X,232.90194918916458,0.0390625X,hamamatsu,C12000-22,train
340,PGR,340_PGR_train.tif,0.9198891632087288,10X,1.8397783264174568,5X,3.679556652834915,2.5X,7.35911330566983,1.25X,14.71822661133966,0.625X,29.43645322267932,0.3125X,58.87290644535864,0.15625X,117.74581289071727,0.078125X,235.49162578143446,0.0390625X,hamamatsu,C13220,train
685,HE,685_HE_train.tif,0.9097732390201744,10X,1.8195464780403483,5X,3.6390929560806966,2.5X,7.278185912161393,1.25X,14.556371824322786,0.625X,29.112743648645573,0.3125X,58.225487297291146,0.15625X,116.45097459458229,0.078125X,,,hamamatsu,C12000-22,train
211,PGR,211_PGR_train.tif,0.9198891632087288,10X,1.8397783264174568,5X,3.679556652834915,2.5X,7.35911330566983,1.25X,14.71822661133966,0.625X,29.43645322267932,0.3125X,58.87290644535864,0.15625X,117.74581289071727,0.078125X,235.49162578143446,0.0390625X,hamamatsu,C13220,train
609,HER2,609_HER2_train.tif,0.907338096858342,10X,1.814676193716684,5X,3.629352387433368,2.5X,7.258704774866736,1.25X,14.517409549733472,0.625X,29.034819099466944,0.3125X,58.06963819893389,0.15625X,116.13927639786777,0.078125X,232.27855279573555,0.0390625X,hamamatsu,C12000-02,train
291,ER,291_ER_train.tif,0.9097732390201744,10X,1.8195464780403483,5X,3.6390929560806966,2.5X,7.278185912161393,1.25X,14.556371824322786,0.625X,29.112743648645573,0.3125X,58.225487297291146,0.15625X,116.45097459458229,0.078125X,232.90194918916458,0.0390625X,hamamatsu,C12000-22,train
543,PGR,543_PGR_train.tif,0.9109542245502164,10X,1.8219084491004327,5X,3.6438168982008654,2.5X,7.287633796401732,1.25X,14.575267592803463,0.625X,29.150535185606927,0.3125X,58.301070371213854,0.15625X,116.60214074242771,0.078125X,233.20428148485541,0.0390625X,hamamatsu,C12000-22,train
276,HER2,276_HER2_train.tif,0.9109542245502164,10X,1.8219084491004327,5X,3.6438168982008654,2.5X,7.287633796401732,1.25X,14.575267592803463,0.625X,29.150535185606927,0.3125X,58.301070371213854,0.15625X,116.60214074242771,0.078125X,233.20428148485541,0.0390625X,hamamatsu,C12000-22,train
511,HE,511_HE_train.tif,0.9109542245502164,10X,1.8219084491004327,5X,3.6438168982008654,2.5X,7.287633796401732,1.25X,14.575267592803463,0.625X,29.150535185606927,0.3125X,58.301070371213854,0.15625X,116.60214074242771,0.078125X,233.20428148485541,0.0390625X,hamamatsu,C12000-22,train
55,HER2,55_HER2_train.tif,0.9097732390201744,10X,1.8195464780403483,5X,3.6390929560806966,2.5X,7.278185912161393,1.25X,14.556371824322786,0.625X,29.112743648645573,0.3125X,58.225487297291146,0.15625X,116.45097459458229,0.078125X,232.90194918916458,0.0390625X,hamamatsu,C12000-22,train
15,KI67,15_KI67_train.tif,0.9097732390201744,10X,1.8195464780403483,5X,3.6390929560806966,2.5X,7.278185912161393,1.25X,14.556371824322786,0.625X,29.112743648645573,0.3125X,58.225487297291146,0.15625X,116.45097459458229,0.078125X,232.90194918916458,0.0390625X,hamamatsu,C12000-22,train
602,HER2,602_HER2_train.tif,0.907338096858342,10X,1.814676193716684,5X,3.629352387433368,2.5X,7.258704774866736,1.25X,14.517409549733472,0.625X,29.034819099466944,0.3125X,58.06963819893389,0.15625X,116.13927639786777,0.078125X,232.27855279573555,0.0390625X,hamamatsu,C12000-02,train
250,HE,250_HE_train.tif,0.9109542245502164,10X,1.8219084491004327,5X,3.6438168982008654,2.5X,7.287633796401732,1.25X,14.575267592803463,0.625X,29.150535185606927,0.3125X,58.301070371213854,0.15625X,116.60214074242771,0.078125X,233.20428148485541,0.0390625X,hamamatsu,C12000-22,train
50,KI67,50_KI67_train.tif,0.9109542245502164,10X,1.8219084491004327,5X,3.6438168982008654,2.5X,7.287633796401732,1.25X,14.575267592803463,0.625X,29.150535185606927,0.3125X,58.301070371213854,0.15625X,116.60214074242771,0.078125X,,,hamamatsu,C12000-22,train
562,PGR,562_PGR_train.tif,0.9097732390201744,10X,1.8195464780403483,5X,3.6390929560806966,2.5X,7.278185912161393,1.25X,14.556371824322786,0.625X,29.112743648645573,0.3125X,58.225487297291146,0.15625X,116.45097459458229,0.078125X,232.90194918916458,0.0390625X,hamamatsu,C12000-22,train
394,KI67,394_KI67_train.tif,0.9097732390201744,10X,1.8195464780403483,5X,3.6390929560806966,2.5X,7.278185912161393,1.25X,14.556371824322786,0.625X,29.112743648645573,0.3125X,58.225487297291146,0.15625X,116.45097459458229,0.078125X,232.90194918916458,0.0390625X,hamamatsu,C12000-22,train
698,ER,698_ER_train.tif,0.9198891632087288,10X,1.8397783264174568,5X,3.679556652834915,2.5X,7.35911330566983,1.25X,14.71822661133966,0.625X,29.43645322267932,0.3125X,58.87290644535864,0.15625X,117.74581289071727,0.078125X,235.49162578143446,0.0390625X,hamamatsu,C13220,train
418,HER2,418_HER2_train.tif,0.907338096858342,10X,1.814676193716684,5X,3.629352387433368,2.5X,7.258704774866736,1.25X,14.517409549733472,0.625X,29.034819099466944,0.3125X,58.06963819893389,0.15625X,116.13927639786777,0.078125X,232.27855279573555,0.0390625X,hamamatsu,C12000-02,train
191,KI67,191_KI67_train.tif,0.9198891632087288,10X,1.8397783264174568,5X,3.679556652834915,2.5X,7.35911330566983,1.25X,14.71822661133966,0.625X,29.43645322267932,0.3125X,58.87290644535864,0.15625X,117.74581289071727,0.078125X,235.49162578143446,0.0390625X,hamamatsu,C13220,train
727,HER2,727_HER2_train.tif,0.907338096858342,10X,1.814676193716684,5X,3.629352387433368,2.5X,7.258704774866736,1.25X,14.517409549733472,0.625X,29.034819099466944,0.3125X,58.06963819893389,0.15625X,116.13927639786777,0.078125X,232.27855279573555,0.0390625X,hamamatsu,C12000-02,train
164,ER,164_ER_train.tif,0.9109542245502164,10X,1.8219084491004327,5X,3.6438168982008654,2.5X,7.287633796401732,1.25X,14.575267592803463,0.625X,29.150535185606927,0.3125X,58.301070371213854,0.15625X,116.60214074242771,0.078125X,233.20428148485541,0.0390625X,hamamatsu,C12000-22,train
0,PGR,0_PGR_train.tif,0.907338096858342,10X,1.814676193716684,5X,3.629352387433368,2.5X,7.258704774866736,1.25X,14.517409549733472,0.625X,29.034819099466944,0.3125X,58.06963819893389,0.15625X,116.13927639786777,0.078125X,232.27855279573555,0.0390625X,hamamatsu,C12000-02,train
708,PGR,708_PGR_train.tif,0.9109542245502164,10X,1.8219084491004327,5X,3.6438168982008654,2.5X,7.287633796401732,1.25X,14.575267592803463,0.625X,29.150535185606927,0.3125X,58.301070371213854,0.15625X,116.60214074242771,0.078125X,233.20428148485541,0.0390625X,hamamatsu,C12000-22,train
404,HER2,404_HER2_train.tif,0.9198891632087288,10X,1.8397783264174568,5X,3.679556652834915,2.5X,7.35911330566983,1.25X,14.71822661133966,0.625X,29.43645322267932,0.3125X,58.87290644535864,0.15625X,117.74581289071727,0.078125X,235.49162578143446,0.0390625X,hamamatsu,C13220,train
137,HER2,137_HER2_train.tif,0.907338096858342,10X,1.814676193716684,5X,3.629352387433368,2.5X,7.258704774866736,1.25X,14.517409549733472,0.625X,29.034819099466944,0.3125X,58.06963819893389,0.15625X,116.13927639786777,0.078125X,232.27855279573555,0.0390625X,hamamatsu,C12000-02,train
300,HE,300_HE_train.tif,0.9097732390201744,10X,1.8195464780403483,5X,3.6390929560806966,2.5X,7.278185912161393,1.25X,14.556371824322786,0.625X,29.112743648645573,0.3125X,58.225487297291146,0.15625X,116.45097459458229,0.078125X,232.90194918916458,0.0390625X,hamamatsu,C12000-22,train
290,HER2,290_HER2_train.tif,0.907338096858342,10X,1.814676193716684,5X,3.629352387433368,2.5X,7.258704774866736,1.25X,14.517409549733472,0.625X,29.034819099466944,0.3125X,58.06963819893389,0.15625X,116.13927639786777,0.078125X,232.27855279573555,0.0390625X,hamamatsu,C12000-02,train
615,ER,615_ER_train.tif,0.907338096858342,10X,1.814676193716684,5X,3.629352387433368,2.5X,7.258704774866736,1.25X,14.517409549733472,0.625X,29.034819099466944,0.3125X,58.06963819893389,0.15625X,116.13927639786777,0.078125X,232.27855279573555,0.0390625X,hamamatsu,C12000-02,train
552,HE,552_HE_train.tif,0.907338096858342,10X,1.814676193716684,5X,3.629352387433368,2.5X,7.258704774866736,1.25X,14.517409549733472,0.625X,29.034819099466944,0.3125X,58.06963819893389,0.15625X,116.13927639786777,0.078125X,232.27855279573555,0.0390625X,hamamatsu,C12000-02,train
336,HE,336_HE_train.tif,0.9198891632087288,10X,1.8397783264174568,5X,3.679556652834915,2.5X,7.35911330566983,1.25X,14.71822661133966,0.625X,29.43645322267932,0.3125X,58.87290644535864,0.15625X,117.74581289071727,0.078125X,235.49162578143446,0.0390625X,hamamatsu,C13220,train
662,ER,662_ER_train.tif,0.907338096858342,10X,1.814676193716684,5X,3.629352387433368,2.5X,7.258704774866736,1.25X,14.517409549733472,0.625X,29.034819099466944,0.3125X,58.06963819893389,0.15625X,116.13927639786777,0.078125X,232.27855279573555,0.0390625X,hamamatsu,C12000-02,train
685,ER,685_ER_train.tif,0.9097732390201744,10X,1.8195464780403483,5X,3.6390929560806966,2.5X,7.278185912161393,1.25X,14.556371824322786,0.625X,29.112743648645573,0.3125X,58.225487297291146,0.15625X,116.45097459458229,0.078125X,232.90194918916458,0.0390625X,hamamatsu,C12000-22,train
617,PGR,617_PGR_train.tif,0.9198891632087288,10X,1.8397783264174568,5X,3.679556652834915,2.5X,7.35911330566983,1.25X,14.71822661133966,0.625X,29.43645322267932,0.3125X,58.87290644535864,0.15625X,117.74581289071727,0.078125X,235.49162578143446,0.0390625X,hamamatsu,C13220,train
557,PGR,557_PGR_train.tif,0.907338096858342,10X,1.814676193716684,5X,3.629352387433368,2.5X,7.258704774866736,1.25X,14.517409549733472,0.625X,29.034819099466944,0.3125X,58.06963819893389,0.15625X,116.13927639786777,0.078125X,232.27855279573555,0.0390625X,hamamatsu,C12000-02,train
146,KI67,146_KI67_train.tif,0.907338096858342,10X,1.814676193716684,5X,3.629352387433368,2.5X,7.258704774866736,1.25X,14.517409549733472,0.625X,29.034819099466944,0.3125X,58.06963819893389,0.15625X,116.13927639786777,0.078125X,232.27855279573555,0.0390625X,hamamatsu,C12000-02,train
150,KI67,150_KI67_train.tif,0.9097732390201744,10X,1.8195464780403483,5X,3.6390929560806966,2.5X,7.278185912161393,1.25X,14.556371824322786,0.625X,29.112743648645573,0.3125X,58.225487297291146,0.15625X,116.45097459458229,0.078125X,232.90194918916458,0.0390625X,hamamatsu,C12000-22,train
552,HER2,552_HER2_train.tif,0.907338096858342,10X,1.814676193716684,5X,3.629352387433368,2.5X,7.258704774866736,1.25X,14.517409549733472,0.625X,29.034819099466944,0.3125X,58.06963819893389,0.15625X,116.13927639786777,0.078125X,232.27855279573555,0.0390625X,hamamatsu,C12000-02,train
403,HER2,403_HER2_train.tif,0.9109542245502164,10X,1.8219084491004327,5X,3.6438168982008654,2.5X,7.287633796401732,1.25X,14.575267592803463,0.625X,29.150535185606927,0.3125X,58.301070371213854,0.15625X,116.60214074242771,0.078125X,233.20428148485541,0.0390625X,hamamatsu,C12000-22,train
402,HE,402_HE_train.tif,0.9097732390201744,10X,1.8195464780403483,5X,3.6390929560806966,2.5X,7.278185912161393,1.25X,14.556371824322786,0.625X,29.112743648645573,0.3125X,58.225487297291146,0.15625X,116.45097459458229,0.078125X,232.90194918916458,0.0390625X,hamamatsu,C12000-22,train
523,ER,523_ER_train.tif,0.9109542245502164,10X,1.8219084491004327,5X,3.6438168982008654,2.5X,7.287633796401732,1.25X,14.575267592803463,0.625X,29.150535185606927,0.3125X,58.301070371213854,0.15625X,116.60214074242771,0.078125X,233.20428148485541,0.0390625X,hamamatsu,C12000-22,train
299,HE,299_HE_train.tif,0.9198891632087288,10X,1.8397783264174568,5X,3.679556652834915,2.5X,7.35911330566983,1.25X,14.71822661133966,0.625X,29.43645322267932,0.3125X,58.87290644535864,0.15625X,117.74581289071727,0.078125X,235.49162578143446,0.0390625X,hamamatsu,C13220,train
729,ER,729_ER_train.tif,0.9109542245502164,10X,1.8219084491004327,5X,3.6438168982008654,2.5X,7.287633796401732,1.25X,14.575267592803463,0.625X,29.150535185606927,0.3125X,58.301070371213854,0.15625X,116.60214074242771,0.078125X,233.20428148485541,0.0390625X,hamamatsu,C12000-22,train
575,ER,575_ER_train.tif,0.9109542245502164,10X,1.8219084491004327,5X,3.6438168982008654,2.5X,7.287633796401732,1.25X,14.575267592803463,0.625X,29.150535185606927,0.3125X,58.301070371213854,0.15625X,116.60214074242771,0.078125X,233.20428148485541,0.0390625X,hamamatsu,C12000-22,train
7,ER,7_ER_train.tif,0.9097732390201744,10X,1.8195464780403483,5X,3.6390929560806966,2.5X,7.278185912161393,1.25X,14.556371824322786,0.625X,29.112743648645573,0.3125X,58.225487297291146,0.15625X,116.45097459458229,0.078125X,232.90194918916458,0.0390625X,hamamatsu,C12000-22,train
136,HE,136_HE_train.tif,0.9097732390201744,10X,1.8195464780403483,5X,3.6390929560806966,2.5X,7.278185912161393,1.25X,14.556371824322786,0.625X,29.112743648645573,0.3125X,58.225487297291146,0.15625X,116.45097459458229,0.078125X,232.90194918916458,0.0390625X,hamamatsu,C12000-22,train
88,ER,88_ER_train.tif,0.907338096858342,10X,1.814676193716684,5X,3.629352387433368,2.5X,7.258704774866736,1.25X,14.517409549733472,0.625X,29.034819099466944,0.3125X,58.06963819893389,0.15625X,116.13927639786777,0.078125X,232.27855279573555,0.0390625X,hamamatsu,C12000-02,train
388,PGR,388_PGR_train.tif,0.9097732390201744,10X,1.8195464780403483,5X,3.6390929560806966,2.5X,7.278185912161393,1.25X,14.556371824322786,0.625X,29.112743648645573,0.3125X,58.225487297291146,0.15625X,116.45097459458229,0.078125X,232.90194918916458,0.0390625X,hamamatsu,C12000-22,train
446,HE,446_HE_train.tif,0.9097732390201744,10X,1.8195464780403483,5X,3.6390929560806966,2.5X,7.278185912161393,1.25X,14.556371824322786,0.625X,29.112743648645573,0.3125X,58.225487297291146,0.15625X,116.45097459458229,0.078125X,232.90194918916458,0.0390625X,hamamatsu,C12000-22,train
229,KI67,229_KI67_train.tif,0.9097732390201744,10X,1.8195464780403483,5X,3.6390929560806966,2.5X,7.278185912161393,1.25X,14.556371824322786,0.625X,29.112743648645573,0.3125X,58.225487297291146,0.15625X,116.45097459458229,0.078125X,232.90194918916458,0.0390625X,hamamatsu,C12000-22,train
384,ER,384_ER_train.tif,0.9198891632087288,10X,1.8397783264174568,5X,3.679556652834915,2.5X,7.35911330566983,1.25X,14.71822661133966,0.625X,29.43645322267932,0.3125X,58.87290644535864,0.15625X,117.74581289071727,0.078125X,235.49162578143446,0.0390625X,hamamatsu,C13220,train
72,HE,72_HE_train.tif,0.9097732390201744,10X,1.8195464780403483,5X,3.6390929560806966,2.5X,7.278185912161393,1.25X,14.556371824322786,0.625X,29.112743648645573,0.3125X,58.225487297291146,0.15625X,116.45097459458229,0.078125X,232.90194918916458,0.0390625X,hamamatsu,C12000-22,train
328,HE,328_HE_train.tif,0.907338096858342,10X,1.814676193716684,5X,3.629352387433368,2.5X,7.258704774866736,1.25X,14.517409549733472,0.625X,29.034819099466944,0.3125X,58.06963819893389,0.15625X,116.13927639786777,0.078125X,,,hamamatsu,C12000-02,train
297,ER,297_ER_train.tif,0.9109542245502164,10X,1.8219084491004327,5X,3.6438168982008654,2.5X,7.287633796401732,1.25X,14.575267592803463,0.625X,29.150535185606927,0.3125X,58.301070371213854,0.15625X,116.60214074242771,0.078125X,233.20428148485541,0.0390625X,hamamatsu,C12000-22,train
406,KI67,406_KI67_train.tif,0.9198891632087288,10X,1.8397783264174568,5X,3.679556652834915,2.5X,7.35911330566983,1.25X,14.71822661133966,0.625X,29.43645322267932,0.3125X,58.87290644535864,0.15625X,117.74581289071727,0.078125X,235.49162578143446,0.0390625X,hamamatsu,C13220,train
379,PGR,379_PGR_train.tif,0.9109542245502164,10X,1.8219084491004327,5X,3.6438168982008654,2.5X,7.287633796401732,1.25X,14.575267592803463,0.625X,29.150535185606927,0.3125X,58.301070371213854,0.15625X,116.60214074242771,0.078125X,233.20428148485541,0.0390625X,hamamatsu,C12000-22,train
740,PGR,740_PGR_train.tif,0.907338096858342,10X,1.814676193716684,5X,3.629352387433368,2.5X,7.258704774866736,1.25X,14.517409549733472,0.625X,29.034819099466944,0.3125X,58.06963819893389,0.15625X,116.13927639786777,0.078125X,232.27855279573555,0.0390625X,hamamatsu,C12000-02,train
143,PGR,143_PGR_train.tif,0.907338096858342,10X,1.814676193716684,5X,3.629352387433368,2.5X,7.258704774866736,1.25X,14.517409549733472,0.625X,29.034819099466944,0.3125X,58.06963819893389,0.15625X,116.13927639786777,0.078125X,232.27855279573555,0.0390625X,hamamatsu,C12000-02,train
408,HE,408_HE_train.tif,0.9109542245502164,10X,1.8219084491004327,5X,3.6438168982008654,2.5X,7.287633796401732,1.25X,14.575267592803463,0.625X,29.150535185606927,0.3125X,58.301070371213854,0.15625X,116.60214074242771,0.078125X,233.20428148485541,0.0390625X,hamamatsu,C12000-22,train
469,ER,469_ER_train.tif,0.9109542245502164,10X,1.8219084491004327,5X,3.6438168982008654,2.5X,7.287633796401732,1.25X,14.575267592803463,0.625X,29.150535185606927,0.3125X,58.301070371213854,0.15625X,116.60214074242771,0.078125X,233.20428148485541,0.0390625X,hamamatsu,C12000-22,train
435,PGR,435_PGR_train.tif,0.907338096858342,10X,1.814676193716684,5X,3.629352387433368,2.5X,7.258704774866736,1.25X,14.517409549733472,0.625X,29.034819099466944,0.3125X,58.06963819893389,0.15625X,116.13927639786777,0.078125X,232.27855279573555,0.0390625X,hamamatsu,C12000-02,train
164,KI67,164_KI67_train.tif,0.9109542245502164,10X,1.8219084491004327,5X,3.6438168982008654,2.5X,7.287633796401732,1.25X,14.575267592803463,0.625X,29.150535185606927,0.3125X,58.301070371213854,0.15625X,116.60214074242771,0.078125X,233.20428148485541,0.0390625X,hamamatsu,C12000-22,train
431,HE,431_HE_train.tif,0.9097732390201744,10X,1.8195464780403483,5X,3.6390929560806966,2.5X,7.278185912161393,1.25X,14.556371824322786,0.625X,29.112743648645573,0.3125X,58.225487297291146,0.15625X,116.45097459458229,0.078125X,232.90194918916458,0.0390625X,hamamatsu,C12000-22,train
608,KI67,608_KI67_train.tif,0.9109542245502164,10X,1.8219084491004327,5X,3.6438168982008654,2.5X,7.287633796401732,1.25X,14.575267592803463,0.625X,29.150535185606927,0.3125X,58.301070371213854,0.15625X,116.60214074242771,0.078125X,233.20428148485541,0.0390625X,hamamatsu,C12000-22,train
349,HER2,349_HER2_train.tif,0.907338096858342,10X,1.814676193716684,5X,3.629352387433368,2.5X,7.258704774866736,1.25X,14.517409549733472,0.625X,29.034819099466944,0.3125X,58.06963819893389,0.15625X,116.13927639786777,0.078125X,232.27855279573555,0.0390625X,hamamatsu,C12000-02,train
186,KI67,186_KI67_train.tif,0.9097732390201744,10X,1.8195464780403483,5X,3.6390929560806966,2.5X,7.278185912161393,1.25X,14.556371824322786,0.625X,29.112743648645573,0.3125X,58.225487297291146,0.15625X,116.45097459458229,0.078125X,232.90194918916458,0.0390625X,hamamatsu,C12000-22,train
680,PGR,680_PGR_train.tif,0.9109542245502164,10X,1.8219084491004327,5X,3.6438168982008654,2.5X,7.287633796401732,1.25X,14.575267592803463,0.625X,29.150535185606927,0.3125X,58.301070371213854,0.15625X,116.60214074242771,0.078125X,233.20428148485541,0.0390625X,hamamatsu,C12000-22,train
